id,name,quality
41290,Savage Gladiator's Wyrmhide Gloves,3
41290,Savage Gladiator's Wyrmhide Gloves,3
41291,Hateful Gladiator's Wyrmhide Gloves,4
41291,Hateful Gladiator's Wyrmhide Gloves,4
41292,Deadly Gladiator's Wyrmhide Gloves,4
41292,Deadly Gladiator's Wyrmhide Gloves,4
41293,Furious Gladiator's Wyrmhide Gloves,4
41293,Furious Gladiator's Wyrmhide Gloves,4
41294,Relentless Gladiator's Wyrmhide Gloves,4
41294,Relentless Gladiator's Wyrmhide Gloves,4
41296,Hateful Gladiator's Kodohide Legguards,4
41296,Hateful Gladiator's Kodohide Legguards,4
41297,Deadly Gladiator's Kodohide Legguards,4
41297,Deadly Gladiator's Kodohide Legguards,4
41298,Furious Gladiator's Kodohide Legguards,4
41298,Furious Gladiator's Kodohide Legguards,4
41299,Relentless Gladiator's Kodohide Legguards,4
41299,Relentless Gladiator's Kodohide Legguards,4
41301,Savage Gladiator's Wyrmhide Legguards,3
41301,Savage Gladiator's Wyrmhide Legguards,3
41302,Hateful Gladiator's Wyrmhide Legguards,4
41302,Hateful Gladiator's Wyrmhide Legguards,4
41303,Deadly Gladiator's Wyrmhide Legguards,4
41303,Deadly Gladiator's Wyrmhide Legguards,4
41304,Furious Gladiator's Wyrmhide Legguards,4
41304,Furious Gladiator's Wyrmhide Legguards,4
41305,Relentless Gladiator's Wyrmhide Legguards,4
41305,Relentless Gladiator's Wyrmhide Legguards,4
41307,Destructive Skyflare Diamond,3
41307,Destructive Skyflare Diamond,3
41308,Hateful Gladiator's Kodohide Robes,4
41308,Hateful Gladiator's Kodohide Robes,4
41309,Deadly Gladiator's Kodohide Robes,4
41309,Deadly Gladiator's Kodohide Robes,4
41310,Furious Gladiator's Kodohide Robes,4
41310,Furious Gladiator's Kodohide Robes,4
41311,Relentless Gladiator's Kodohide Robes,4
41311,Relentless Gladiator's Kodohide Robes,4
41313,Savage Gladiator's Wyrmhide Robes,3
41313,Savage Gladiator's Wyrmhide Robes,3
41314,Hateful Gladiator's Wyrmhide Robes,4
41314,Hateful Gladiator's Wyrmhide Robes,4
41315,Deadly Gladiator's Wyrmhide Robes,4
41315,Deadly Gladiator's Wyrmhide Robes,4
41316,Furious Gladiator's Wyrmhide Robes,4
41316,Furious Gladiator's Wyrmhide Robes,4
41317,Relentless Gladiator's Wyrmhide Robes,4
41317,Relentless Gladiator's Wyrmhide Robes,4
41319,Hateful Gladiator's Kodohide Helm,4
41319,Hateful Gladiator's Kodohide Helm,4
41320,Deadly Gladiator's Kodohide Helm,4
41320,Deadly Gladiator's Kodohide Helm,4
41321,Furious Gladiator's Kodohide Helm,4
41321,Furious Gladiator's Kodohide Helm,4
41322,Relentless Gladiator's Kodohide Helm,4
41322,Relentless Gladiator's Kodohide Helm,4
41324,Savage Gladiator's Wyrmhide Helm,3
41324,Savage Gladiator's Wyrmhide Helm,3
41325,Hateful Gladiator's Wyrmhide Helm,4
41325,Hateful Gladiator's Wyrmhide Helm,4
41326,Deadly Gladiator's Wyrmhide Helm,4
41326,Deadly Gladiator's Wyrmhide Helm,4
41327,Furious Gladiator's Wyrmhide Helm,4
41327,Furious Gladiator's Wyrmhide Helm,4
41328,Relentless Gladiator's Wyrmhide Helm,4
41328,Relentless Gladiator's Wyrmhide Helm,4
41330,Hateful Gladiator's Belt of Salvation,4
41330,Hateful Gladiator's Belt of Salvation,4
41331,Hateful Gladiator's Boots of Salvation,4
41331,Hateful Gladiator's Boots of Salvation,4
41332,Hateful Gladiator's Armwraps of Salvation,4
41332,Hateful Gladiator's Armwraps of Salvation,4
41333,Ember Skyflare Diamond,3
41333,Ember Skyflare Diamond,3
41334,Earthsiege Diamond,3
41334,Earthsiege Diamond,3
41335,Enigmatic Skyflare Diamond,3
41335,Enigmatic Skyflare Diamond,3
41336,Medical Supply Crate,1
41336,Medical Supply Crate,1
41337,Whizzed-Out Gizmo,0
41337,Whizzed-Out Gizmo,0
41338,Sprung Whirlygig,0
41338,Sprung Whirlygig,0
41339,Swift Skyflare Diamond,3
41339,Swift Skyflare Diamond,3
41340,Fresh Ice Rhino Meat,1
41340,Fresh Ice Rhino Meat,1
41341,Stormcrest Eagle Egg,1
41341,Stormcrest Eagle Egg,1
41342,Staff of the Shadow Flame (Purple Enchant),4
41342,Staff of the Shadow Flame (Purple Enchant),4
41343,"Monster - Sword, 1H Naxxramas D02 (Shoulder)",0
41343,"Monster - Sword, 1H Naxxramas D02 (Shoulder)",0
41344,Helm of Command,3
41344,Helm of Command,3
41345,Daunting Legplates,3
41345,Daunting Legplates,3
41346,Righteous Greaves,3
41346,Righteous Greaves,3
41347,Savage Saronite Legplates,3
41347,Savage Saronite Legplates,3
41348,Savage Saronite Walkers,3
41348,Savage Saronite Walkers,3
41349,Savage Saronite Gauntlets,3
41349,Savage Saronite Gauntlets,3
41350,Savage Saronite Skullshield,3
41350,Savage Saronite Skullshield,3
41351,Savage Saronite Pauldrons,3
41351,Savage Saronite Pauldrons,3
41352,Savage Saronite Waistguard,3
41352,Savage Saronite Waistguard,3
41353,Savage Saronite Hauberk,3
41353,Savage Saronite Hauberk,3
41354,Savage Saronite Bracers,3
41354,Savage Saronite Bracers,3
41355,Vengeance Bindings,3
41355,Vengeance Bindings,3
41356,Righteous Gauntlets,3
41356,Righteous Gauntlets,3
41357,Daunting Handguards,3
41357,Daunting Handguards,3
41358,"Monster - Polearm, Northrend C01 Blue",0
41358,"Monster - Polearm, Northrend C01 Blue",0
41359,Cultist Rod,1
41359,Cultist Rod,1
41360,"Monster - Bow, Northrend B03 (Green)",0
41360,"Monster - Bow, Northrend B03 (Green)",0
41361,Abomination Hook,1
41361,Abomination Hook,1
41362,Geist Rope,1
41362,Geist Rope,1
41363,Scourge Essence,1
41363,Scourge Essence,1
41364,"Monster - Staff, Northrend D01 Red (Sunfire)",0
41364,"Monster - Staff, Northrend D01 Red (Sunfire)",0
41365,"Monster - Staff, Zul'Aman D02 Purple",0
41365,"Monster - Staff, Zul'Aman D02 Purple",0
41366,Sovereign Rod,1
41366,Sovereign Rod,1
41367,Dark Jade Focusing Lens,2
41367,Dark Jade Focusing Lens,2
41368,Expired Voodoo Power Core,0
41368,Expired Voodoo Power Core,0
41369,Holey Punchcard,0
41369,Holey Punchcard,0
41370,"Monster - Sword, 2H Deathknight B01 Red",0
41370,"Monster - Sword, 2H Deathknight B01 Red",0
41371,"Monster - Sword, 2H Deathknight B01 Red (Blue Flame)",0
41371,"Monster - Sword, 2H Deathknight B01 Red (Blue Flame)",0
41372,Challenge Flag,1
41372,Challenge Flag,1
41373,Voo Juice,0
41373,Voo Juice,0
41374,[PH] Glass of Red Wine,1
41374,[PH] Glass of Red Wine,1
41375,Tireless Skyflare Diamond,3
41375,Tireless Skyflare Diamond,3
41376,Revitalizing Skyflare Diamond,3
41376,Revitalizing Skyflare Diamond,3
41377,Effulgent Skyflare Diamond,3
41377,Effulgent Skyflare Diamond,3
41378,Forlorn Skyflare Diamond,3
41378,Forlorn Skyflare Diamond,3
41379,Impassive Skyflare Diamond,3
41379,Impassive Skyflare Diamond,3
41380,Austere Earthsiege Diamond,3
41380,Austere Earthsiege Diamond,3
41381,Persistent Earthsiege Diamond,3
41381,Persistent Earthsiege Diamond,3
41382,Trenchant Earthsiege Diamond,3
41382,Trenchant Earthsiege Diamond,3
41383,Titansteel Bonecrusher,4
41383,Titansteel Bonecrusher,4
41384,Titansteel Guardian,4
41384,Titansteel Guardian,4
41385,Invigorating Earthsiege Diamond,3
41385,Invigorating Earthsiege Diamond,3
41386,Spiked Titansteel Helm,4
41386,Spiked Titansteel Helm,4
41387,Tempered Titansteel Helm,4
41387,Tempered Titansteel Helm,4
41388,Brilliant Titansteel Helm,4
41388,Brilliant Titansteel Helm,4
41389,Beaming Earthsiege Diamond,3
41389,Beaming Earthsiege Diamond,3
41390,Stefan's Horn,1
41390,Stefan's Horn,1
41391,Spiked Titansteel Treads,4
41391,Spiked Titansteel Treads,4
41392,Tempered Titansteel Treads,4
41392,Tempered Titansteel Treads,4
41393,Frostgrip's Signet Ring,1
41393,Frostgrip's Signet Ring,1
41394,Brilliant Titansteel Treads,4
41394,Brilliant Titansteel Treads,4
41395,Bracing Earthsiege Diamond,3
41395,Bracing Earthsiege Diamond,3
41396,Eternal Earthsiege Diamond,3
41396,Eternal Earthsiege Diamond,3
41397,Powerful Earthsiege Diamond,3
41397,Powerful Earthsiege Diamond,3
41398,Relentless Earthsiege Diamond,3
41398,Relentless Earthsiege Diamond,3
41399,Scourge Scrap Metal,1
41399,Scourge Scrap Metal,1
41400,Thundering Skyflare Diamond,3
41400,Thundering Skyflare Diamond,3
41401,Insightful Earthsiege Diamond,3
41401,Insightful Earthsiege Diamond,3
41403,ZZOLD Design: Insightful Earthsiege Diamond,3
41403,ZZOLD Design: Insightful Earthsiege Diamond,3
41404,ZZOLD Design: Bracing Earthsiege Diamond,3
41404,ZZOLD Design: Bracing Earthsiege Diamond,3
41405,ZZOLD Design: Eternal Earthsiege Diamond,3
41405,ZZOLD Design: Eternal Earthsiege Diamond,3
41406,ZZOLD Design: Powerful Earthsiege Diamond,3
41406,ZZOLD Design: Powerful Earthsiege Diamond,3
41407,ZZOLD Design: Relentless Earthsiege Diamond,3
41407,ZZOLD Design: Relentless Earthsiege Diamond,3
41408,ZZOLD Design: Austere Earthsiege Diamond,3
41408,ZZOLD Design: Austere Earthsiege Diamond,3
41409,ZZOLD Design: Persistent Earthsiege Diamond,3
41409,ZZOLD Design: Persistent Earthsiege Diamond,3
41410,ZZOLD Design: Trenchant Earthsiege Diamond,3
41410,ZZOLD Design: Trenchant Earthsiege Diamond,3
41411,ZZOLD Design: Invigorating Earthsiege Diamond,3
41411,ZZOLD Design: Invigorating Earthsiege Diamond,3
41412,ZZOLD Design: Beaming Earthsiege Diamond,3
41412,ZZOLD Design: Beaming Earthsiege Diamond,3
41413,ZZOLD Design: Revitalizing Skyflare Diamond,3
41413,ZZOLD Design: Revitalizing Skyflare Diamond,3
41414,ZZOLD Design: Effulgent Skyflare Diamond,3
41414,ZZOLD Design: Effulgent Skyflare Diamond,3
41415,ZZOLD Design: Tireless Skyflare Diamond,3
41415,ZZOLD Design: Tireless Skyflare Diamond,3
41416,ZZOLD Design: Forlorn Skyflare Diamond,3
41416,ZZOLD Design: Forlorn Skyflare Diamond,3
41417,ZZOLD Design: Impassive Skyflare Diamond,3
41417,ZZOLD Design: Impassive Skyflare Diamond,3
41418,ZZOLD Design: Chaotic Skyflare Diamond,3
41418,ZZOLD Design: Chaotic Skyflare Diamond,3
41419,ZZOLD Design: Destructive Skyflare Diamond,3
41419,ZZOLD Design: Destructive Skyflare Diamond,3
41420,ZZOLD Design: Ember Skyflare Diamond,3
41420,ZZOLD Design: Ember Skyflare Diamond,3
41421,ZZOLD Design: Enigmatic Skyflare Diamond,3
41421,ZZOLD Design: Enigmatic Skyflare Diamond,3
41422,ZZOLD Design: Swift Skyflare Diamond,3
41422,ZZOLD Design: Swift Skyflare Diamond,3
41423,ZZOLDDesign: Thundering Skyflare Diamond,3
41423,ZZOLDDesign: Thundering Skyflare Diamond,3
41424,Icemane Yeti Hide,1
41424,Icemane Yeti Hide,1
41425,Crafty's Test Ring,3
41425,Crafty's Test Ring,3
41426,Magically Wrapped Gift,1
41426,Magically Wrapped Gift,1
41427,Dalaran Firework,1
41427,Dalaran Firework,1
41428,Mildred's Key,1
41428,Mildred's Key,1
41429,Perfect Wicked Huge Citrine,2
41429,Perfect Wicked Huge Citrine,2
41430,Frosthound's Collar,1
41430,Frosthound's Collar,1
41431,Hardpacked Explosive Bundle,1
41431,Hardpacked Explosive Bundle,1
41432,Perfect Bold Bloodstone,2
41432,Perfect Bold Bloodstone,2
41433,Perfect Bright Bloodstone,2
41433,Perfect Bright Bloodstone,2
41434,Perfect Delicate Bloodstone,2
41434,Perfect Delicate Bloodstone,2
41435,Perfect Flashing Bloodstone,2
41435,Perfect Flashing Bloodstone,2
41436,Perfect Fractured Bloodstone,2
41436,Perfect Fractured Bloodstone,2
41437,Perfect Precise Bloodstone,2
41437,Perfect Precise Bloodstone,2
41438,Perfect Runed Bloodstone,2
41438,Perfect Runed Bloodstone,2
41439,Perfect Subtle Bloodstone,2
41439,Perfect Subtle Bloodstone,2
41440,Perfect Lustrous Chalcedony,2
41440,Perfect Lustrous Chalcedony,2
41441,Perfect Solid Chalcedony,2
41441,Perfect Solid Chalcedony,2
41442,Perfect Sparkling Chalcedony,2
41442,Perfect Sparkling Chalcedony,2
41443,Perfect Stormy Chalcedony,2
41443,Perfect Stormy Chalcedony,2
41444,Perfect Brilliant Sun Crystal,2
41444,Perfect Brilliant Sun Crystal,2
41445,Perfect Mystic Sun Crystal,2
41445,Perfect Mystic Sun Crystal,2
41446,Perfect Quick Sun Crystal,2
41446,Perfect Quick Sun Crystal,2
41447,Perfect Rigid Sun Crystal,2
41447,Perfect Rigid Sun Crystal,2
41448,Perfect Smooth Sun Crystal,2
41448,Perfect Smooth Sun Crystal,2
41449,Perfect Thick Sun Crystal,2
41449,Perfect Thick Sun Crystal,2
41450,Perfect Balanced Shadow Crystal,2
41450,Perfect Balanced Shadow Crystal,2
41451,Perfect Defender's Shadow Crystal,2
41451,Perfect Defender's Shadow Crystal,2
41452,Perfect Glowing Shadow Crystal,2
41452,Perfect Glowing Shadow Crystal,2
41453,Perfect Guardian's Shadow Crystal,2
41453,Perfect Guardian's Shadow Crystal,2
41454,Perfect Infused Shadow Crystal,2
41454,Perfect Infused Shadow Crystal,2
41455,Perfect Mysterious Shadow Crystal,2
41455,Perfect Mysterious Shadow Crystal,2
41456,Perfect Puissant Shadow Crystal,2
41456,Perfect Puissant Shadow Crystal,2
41457,Perfect Purified Shadow Crystal,2
41457,Perfect Purified Shadow Crystal,2
41458,Perfect Regal Shadow Crystal,2
41458,Perfect Regal Shadow Crystal,2
41459,Perfect Royal Shadow Crystal,2
41459,Perfect Royal Shadow Crystal,2
41460,Perfect Shifting Shadow Crystal,2
41460,Perfect Shifting Shadow Crystal,2
41461,Perfect Sovereign Shadow Crystal,2
41461,Perfect Sovereign Shadow Crystal,2
41462,Perfect Tenuous Shadow Crystal,2
41462,Perfect Tenuous Shadow Crystal,2
41463,Perfect Dazzling Dark Jade,2
41463,Perfect Dazzling Dark Jade,2
41464,Perfect Enduring Dark Jade,2
41464,Perfect Enduring Dark Jade,2
41465,Perfect Energized Dark Jade,2
41465,Perfect Energized Dark Jade,2
41466,Perfect Forceful Dark Jade,2
41466,Perfect Forceful Dark Jade,2
41467,Perfect Intricate Dark Jade,2
41467,Perfect Intricate Dark Jade,2
41468,Perfect Jagged Dark Jade,2
41468,Perfect Jagged Dark Jade,2
41469,Perfect Lambent Dark Jade,2
41469,Perfect Lambent Dark Jade,2
41470,Perfect Misty Dark Jade,2
41470,Perfect Misty Dark Jade,2
41471,Perfect Opaque Dark Jade,2
41471,Perfect Opaque Dark Jade,2
41472,Perfect Radiant Dark Jade,2
41472,Perfect Radiant Dark Jade,2
41473,Perfect Seer's Dark Jade,2
41473,Perfect Seer's Dark Jade,2
41474,Perfect Shattered Dark Jade,2
41474,Perfect Shattered Dark Jade,2
41475,Perfect Shining Dark Jade,2
41475,Perfect Shining Dark Jade,2
41476,Perfect Steady Dark Jade,2
41476,Perfect Steady Dark Jade,2
41477,Perfect Sundered Dark Jade,2
41477,Perfect Sundered Dark Jade,2
41478,Perfect Tense Dark Jade,2
41478,Perfect Tense Dark Jade,2
41479,Perfect Timeless Dark Jade,2
41479,Perfect Timeless Dark Jade,2
41480,Perfect Turbid Dark Jade,2
41480,Perfect Turbid Dark Jade,2
41481,Perfect Vivid Dark Jade,2
41481,Perfect Vivid Dark Jade,2
41482,Perfect Accurate Huge Citrine,2
41482,Perfect Accurate Huge Citrine,2
41483,Perfect Champion's Huge Citrine,2
41483,Perfect Champion's Huge Citrine,2
41484,Perfect Deadly Huge Citrine,2
41484,Perfect Deadly Huge Citrine,2
41485,Perfect Deft Huge Citrine,2
41485,Perfect Deft Huge Citrine,2
41486,Perfect Durable Huge Citrine,2
41486,Perfect Durable Huge Citrine,2
41487,Perfect Empowered Huge Citrine,2
41487,Perfect Empowered Huge Citrine,2
41488,Perfect Etched Huge Citrine,2
41488,Perfect Etched Huge Citrine,2
41489,Perfect Fierce Huge Citrine,2
41489,Perfect Fierce Huge Citrine,2
41490,Perfect Glimmering Huge Citrine,2
41490,Perfect Glimmering Huge Citrine,2
41491,Perfect Glinting Huge Citrine,2
41491,Perfect Glinting Huge Citrine,2
41492,Perfect Inscribed Huge Citrine,2
41492,Perfect Inscribed Huge Citrine,2
41493,Perfect Lucent Huge Citrine,2
41493,Perfect Lucent Huge Citrine,2
41494,Perfect Luminous Huge Citrine,2
41494,Perfect Luminous Huge Citrine,2
41495,Perfect Potent Huge Citrine,2
41495,Perfect Potent Huge Citrine,2
41496,Perfect Pristine Huge Citrine,2
41496,Perfect Pristine Huge Citrine,2
41497,Perfect Reckless Huge Citrine,2
41497,Perfect Reckless Huge Citrine,2
41498,Perfect Resolute Huge Citrine,2
41498,Perfect Resolute Huge Citrine,2
41499,Perfect Resplendent Huge Citrine,2
41499,Perfect Resplendent Huge Citrine,2
41500,Perfect Stalwart Huge Citrine,2
41500,Perfect Stalwart Huge Citrine,2
41501,Perfect Stark Huge Citrine,2
41501,Perfect Stark Huge Citrine,2
41502,Perfect Veiled Huge Citrine,2
41502,Perfect Veiled Huge Citrine,2
41503,Diatomaceous Earth,1
41503,Diatomaceous Earth,1
41504,Banshee Essence,1
41504,Banshee Essence,1
41505,Thorim's Charm of Earth,1
41505,Thorim's Charm of Earth,1
41506,Granite Boulder,1
41506,Granite Boulder,1
41507,Jumbo Seaforium Charge,1
41507,Jumbo Seaforium Charge,1
41508,Mechano-hog,4
41508,Mechano-hog,4
41509,Frostweave Net,1
41509,Frostweave Net,1
41510,Bolt of Frostweave,1
41510,Bolt of Frostweave,1
41511,Bolt of Imbued Frostweave,2
41511,Bolt of Imbued Frostweave,2
41512,Frostwoven Wristwraps,2
41512,Frostwoven Wristwraps,2
41513,Frostwoven Shoulders,2
41513,Frostwoven Shoulders,2
41514,Voice of the Wind,1
41514,Voice of the Wind,1
41515,Frostwoven Robe,2
41515,Frostwoven Robe,2
41516,Frostsavage Gloves,3
41516,Frostsavage Gloves,3
41517,Glyph of Chain Heal,1
41517,Glyph of Chain Heal,1
41518,Glyph of Chain Lightning,1
41518,Glyph of Chain Lightning,1
41519,Frostwoven Leggings,2
41519,Frostwoven Leggings,2
41520,Frostwoven Boots,2
41520,Frostwoven Boots,2
41521,Frostwoven Cowl,2
41521,Frostwoven Cowl,2
41522,Frostwoven Belt,2
41522,Frostwoven Belt,2
41523,Mystic Frostwoven Shoulders,3
41523,Mystic Frostwoven Shoulders,3
41524,Glyph of Lava,1
41524,Glyph of Lava,1
41525,Mystic Frostwoven Robe,3
41525,Mystic Frostwoven Robe,3
41526,Glyph of Shocking,1
41526,Glyph of Shocking,1
41527,Glyph of Earthliving Weapon,1
41527,Glyph of Earthliving Weapon,1
41528,Mystic Frostwoven Wristwraps,3
41528,Mystic Frostwoven Wristwraps,3
41529,Glyph of Fire Elemental Totem,1
41529,Glyph of Fire Elemental Totem,1
41530,Glyph of Fire Nova,1
41530,Glyph of Fire Nova,1
41531,Glyph of Flame Shock,1
41531,Glyph of Flame Shock,1
41532,Glyph of Flametongue Weapon,1
41532,Glyph of Flametongue Weapon,1
41533,Glyph of Healing Stream Totem,1
41533,Glyph of Healing Stream Totem,1
41534,Glyph of Healing Wave,1
41534,Glyph of Healing Wave,1
41535,Glyph of Lesser Healing Wave,1
41535,Glyph of Lesser Healing Wave,1
41536,Glyph of Lightning Bolt,1
41536,Glyph of Lightning Bolt,1
41537,Glyph of Lightning Shield,1
41537,Glyph of Lightning Shield,1
41538,Glyph of Mana Tide Totem,1
41538,Glyph of Mana Tide Totem,1
41539,Glyph of Stormstrike,1
41539,Glyph of Stormstrike,1
41540,Glyph of Lava Lash,1
41540,Glyph of Lava Lash,1
41541,Glyph of Water Mastery,1
41541,Glyph of Water Mastery,1
41542,Glyph of Windfury Weapon,1
41542,Glyph of Windfury Weapon,1
41543,Duskweave Belt,2
41543,Duskweave Belt,2
41544,Duskweave Boots,2
41544,Duskweave Boots,2
41545,Duskweave Gloves,2
41545,Duskweave Gloves,2
41546,Duskweave Cowl,2
41546,Duskweave Cowl,2
41547,Glyph of Frost Shock,1
41547,Glyph of Frost Shock,1
41548,Duskweave Leggings,2
41548,Duskweave Leggings,2
41549,Duskweave Robe,2
41549,Duskweave Robe,2
41550,Duskweave Shoulders,2
41550,Duskweave Shoulders,2
41551,Duskweave Wristwraps,2
41551,Duskweave Wristwraps,2
41552,Glyph of Elemental Mastery,1
41552,Glyph of Elemental Mastery,1
41553,Black Duskweave Leggings,3
41553,Black Duskweave Leggings,3
41554,Black Duskweave Robe,3
41554,Black Duskweave Robe,3
41555,Black Duskweave Wristwraps,3
41555,Black Duskweave Wristwraps,3
41556,Slag Covered Metal,1
41556,Slag Covered Metal,1
41557,Refined Gleaming Ore,1
41557,Refined Gleaming Ore,1
41558,Furious Spark,1
41558,Furious Spark,1
41559,Design: Mystic Sun Crystal,2
41559,Design: Mystic Sun Crystal,2
41560,Design: Stormy Chalcedony,2
41560,Design: Stormy Chalcedony,2
41561,Design: Reckless Huge Citrine,2
41561,Design: Reckless Huge Citrine,2
41562,Design: Deadly Huge Citrine,2
41562,Design: Deadly Huge Citrine,2
41563,Design: Durable Huge Citrine,2
41563,Design: Durable Huge Citrine,2
41564,Design: Empowered Huge Citrine,2
41564,Design: Empowered Huge Citrine,2
41565,Design: Lucent Huge Citrine,2
41565,Design: Lucent Huge Citrine,2
41566,Design: Resplendent Huge Citrine,2
41566,Design: Resplendent Huge Citrine,2
41567,Design: Vivid Dark Jade,2
41567,Design: Vivid Dark Jade,2
